FastReview OF RUN ./data/case1/case1.data -- 354 time step  -- 1312 (+119) NR step : 8771 (+1638) LS step
        TIME   dt/NRiter      LSiter      dPBmax      dPWmax       dTmax       eVmax       dSmax       dNmax         CFL
         DAY       DAY/-           -           -           -           -           -           -           -           -
    1090.000   1.000e+01   2.300e+01  -8.732e+00   0.000e+00   0.000e+00   2.399e-07   8.524e-06   7.673e-03   0.000e+00
           -   1.000e+00   1.200e+01  -1.848e+01   0.000e+00   0.000e+00   1.739e-03   9.593e-02   5.890e-02   0.000e+00
           -   2.000e+00   6.000e+00   9.360e-01   2.890e-01   0.000e+00   3.826e-05   6.293e-04   1.686e-02   0.000e+00
           -   3.000e+00   6.000e+00  -6.418e-02   0.000e+00   0.000e+00   2.819e-06   1.258e-02   2.223e-02   0.000e+00
           -   4.000e+00   8.000e+00   1.483e-01   8.071e-02   0.000e+00   4.648e-06   6.793e-03   4.147e-03   0.000e+00
    1110.000   2.000e+01   3.200e+01  -1.787e+01   0.000e+00   0.000e+00   4.648e-06   1.687e-05   7.330e-03   0.000e+00
           -   1.000e+00   1.500e+01  -3.580e+01   0.000e+00   0.000e+00   3.382e-03   1.006e-01   6.249e-02   0.000e+00
           -   2.000e+00   1.200e+01   5.634e+00   2.163e+00   0.000e+00   1.274e-04   7.487e-02   4.053e-02   0.000e+00
           -   3.000e+00   7.000e+00  -1.984e+00   0.000e+00   0.000e+00   1.439e-04   8.996e-02   9.338e-02   0.000e+00
           -   4.000e+00   4.000e+00  -2.974e-01   0.000e+00   0.000e+00   1.494e-06   8.927e-02   8.750e-02   0.000e+00
           -   5.000e+00   5.000e+00   3.596e-01   0.000e+00   0.000e+00   1.292e-06   9.018e-02   7.781e-02   0.000e+00
           -   6.000e+00   8.000e+00   2.147e-01   1.002e-01   0.000e+00   4.845e-10   3.786e-02   7.730e-03   0.000e+00
           -   7.000e+00   1.000e+01   5.459e-02   1.043e-02   0.000e+00   2.782e-06   9.534e-03   1.121e-02   0.000e+00
           -   8.000e+00   9.000e+00   2.788e-02   9.933e-03   0.000e+00   1.154e-07   1.913e-03   2.318e-03   0.000e+00
    1150.000   4.000e+01   7.000e+01  -3.553e+01   0.000e+00   0.000e+00   1.154e-07   3.322e-05  -7.361e-04   0.000e+00
           -   1.000e+00   1.400e+01  -3.556e+01   0.000e+00   0.000e+00   3.360e-03   1.005e-01   6.170e-02   0.000e+00
           -   2.000e+00   1.000e+01   3.280e+00   1.803e+00   0.000e+00   7.844e-06   3.280e-02   6.026e-02   0.000e+00
           -   3.000e+00   9.000e+00  -1.060e+00   0.000e+00   0.000e+00   8.843e-05   8.695e-02   9.389e-02   0.000e+00
           -   4.000e+00   7.000e+00  -1.527e-01   0.000e+00   0.000e+00   1.095e-05   8.585e-02   6.812e-02   0.000e+00
           -   5.000e+00   4.000e+00  -7.828e-02   0.000e+00   0.000e+00   7.952e-07   2.777e-02   2.069e-02   0.000e+00
           -   6.000e+00   6.000e+00  -2.253e-02   0.000e+00   0.000e+00   1.619e-06   9.036e-03   3.276e-04   0.000e+00
    1190.000   4.000e+01   5.000e+01  -3.432e+01   0.000e+00   0.000e+00   1.619e-06   3.250e-05  -7.176e-04   0.000e+00
           -   1.000e+00   1.500e+01  -3.400e+01   0.000e+00   0.000e+00   3.346e-03   1.005e-01   6.119e-02   0.000e+00
           -   2.000e+00   8.000e+00   2.307e+00   1.712e+00   0.000e+00   6.867e-05   2.156e-05   5.624e-02   0.000e+00
           -   3.000e+00   9.000e+00  -9.276e-01   0.000e+00   0.000e+00   7.441e-05   5.230e-02   2.098e-02   0.000e+00
           -   4.000e+00   7.000e+00  -3.249e-01   0.000e+00   0.000e+00   1.858e-05   2.425e-02   2.985e-02   0.000e+00
           -   5.000e+00   9.000e+00  -5.658e-02   0.000e+00   0.000e+00   4.424e-06   5.606e-03   3.327e-03   0.000e+00
    1230.000   4.000e+01   4.800e+01  -3.339e+01   0.000e+00   0.000e+00   4.424e-06   3.174e-05  -7.005e-04   0.000e+00
           -   1.000e+00   1.500e+01  -3.338e+01   0.000e+00   0.000e+00   3.381e-03   1.012e-01   6.041e-02   0.000e+00
           -   2.000e+00   9.000e+00   2.097e+00   1.264e+00   0.000e+00   1.250e-04   3.195e-02   5.816e-02   0.000e+00
           -   3.000e+00   7.000e+00  -3.315e-01   0.000e+00   0.000e+00   2.986e-05   6.358e-02   3.689e-02   0.000e+00
           -   4.000e+00   1.000e+01  -4.286e-01   0.000e+00   0.000e+00   3.399e-05   1.166e-02   1.451e-02   0.000e+00
           -   5.000e+00   6.000e+00  -3.304e-02   0.000e+00   0.000e+00   3.363e-05   1.469e-02   9.220e-05   0.000e+00
           -   6.000e+00   1.000e+01   3.473e-02   1.166e-02   0.000e+00   3.316e-05   1.929e-03   1.287e-04   0.000e+00
    1270.000   4.000e+01   5.700e+01  -3.241e+01   0.000e+00   0.000e+00   3.316e-05   3.080e-05  -6.826e-04   0.000e+00
           -   1.000e+00   1.500e+01  -3.284e+01   0.000e+00   0.000e+00   3.306e-03   1.009e-01   6.009e-02   0.000e+00
           -   2.000e+00   8.000e+00   2.954e+00   1.609e+00   0.000e+00   1.498e-04   4.154e-04   5.641e-02   0.000e+00
           -   3.000e+00   7.000e+00  -4.534e-01   0.000e+00   0.000e+00   3.967e-05   7.175e-02   4.798e-02   0.000e+00
           -   4.000e+00   8.000e+00  -2.652e-01   0.000e+00   0.000e+00   1.907e-05   1.488e-02   1.558e-02   0.000e+00
           -   5.000e+00   8.000e+00  -3.768e-02   0.000e+00   0.000e+00   2.701e-06   1.461e-02   6.654e-03   0.000e+00
           -   6.000e+00   6.000e+00   5.147e-02   2.833e-03   0.000e+00   1.905e-06   1.311e-02   7.230e-05   0.000e+00
           -   7.000e+00   9.000e+00   3.332e-03   3.076e-03   0.000e+00   1.860e-06   4.520e-05   5.700e-03   0.000e+00
           -   8.000e+00   9.000e+00  -5.959e-03   0.000e+00   0.000e+00   3.065e-07   7.018e-09   1.507e-03   0.000e+00
    1310.000   4.000e+01   7.000e+01  -3.126e+01   0.000e+00   0.000e+00   3.065e-07   2.962e-05  -6.616e-04   0.000e+00
           -   1.000e+00   1.500e+01  -3.159e+01   0.000e+00   0.000e+00   3.284e-03   1.009e-01   5.966e-02   0.000e+00
           -   2.000e+00   8.000e+00   2.377e+00   1.567e+00   0.000e+00   8.008e-05   1.922e-02   5.539e-02   0.000e+00
           -   3.000e+00   7.000e+00  -1.798e-01   0.000e+00   0.000e+00   1.442e-05   7.253e-02   4.008e-02   0.000e+00
           -   4.000e+00   6.000e+00  -1.276e-01   0.000e+00   0.000e+00   8.646e-06   1.475e-02   5.482e-03   0.000e+00
           -   5.000e+00   7.000e+00  -4.661e-02   0.000e+00   0.000e+00   9.905e-09   1.546e-02   3.906e-04   0.000e+00
           -   6.000e+00   9.000e+00   2.135e-02   4.634e-03   0.000e+00   1.183e-11   1.843e-03   1.000e-04   0.000e+00
    1350.000   4.000e+01   5.200e+01  -3.020e+01   0.000e+00   0.000e+00   1.183e-11   2.778e-05  -6.355e-04   0.000e+00
           -   1.000e+00   1.500e+01  -3.029e+01   0.000e+00   0.000e+00   3.134e-03   1.008e-01   5.915e-02   0.000e+00
           -   2.000e+00   7.000e+00   2.885e+00   1.906e+00   0.000e+00   2.593e-05   4.737e-02   5.407e-02   0.000e+00
           -   3.000e+00   7.000e+00  -3.822e-01   0.000e+00   0.000e+00   3.378e-05   6.336e-02   3.415e-02   0.000e+00
           -   4.000e+00   6.000e+00  -1.597e-01   0.000e+00   0.000e+00   1.068e-05   1.620e-02   5.027e-03   0.000e+00
           -   5.000e+00   8.000e+00  -5.149e-02   0.000e+00   0.000e+00   5.095e-06   1.486e-02   1.197e-04   0.000e+00
           -   6.000e+00   8.000e+00   6.011e-03   0.000e+00   0.000e+00   4.733e-06   1.824e-03   7.178e-05   0.000e+00
    1390.000   4.000e+01   5.100e+01  -2.861e+01   0.000e+00   0.000e+00   4.733e-06   2.618e-05  -6.031e-04   0.000e+00
           -   1.000e+00   1.400e+01  -2.898e+01   0.000e+00   0.000e+00   3.045e-03   1.008e-01   5.913e-02   0.000e+00
           -   2.000e+00   8.000e+00   2.435e+00   1.763e+00   0.000e+00   1.438e-04   1.146e-03   5.280e-02   0.000e+00
           -   3.000e+00   7.000e+00   2.950e-01   0.000e+00   0.000e+00   1.647e-05   4.922e-02   2.498e-02   0.000e+00
           -   4.000e+00   6.000e+00  -1.317e-01   0.000e+00   0.000e+00   5.888e-06   1.446e-02   3.879e-03   0.000e+00
           -   5.000e+00   9.000e+00  -5.512e-03   0.000e+00   0.000e+00   1.116e-07   9.033e-03   2.703e-04   0.000e+00
    1430.000   4.000e+01   4.400e+01  -2.706e+01   0.000e+00   0.000e+00   1.116e-07   2.488e-05  -5.718e-04   0.000e+00
           -   1.000e+00   9.000e+00  -7.182e+00   0.000e+00   0.000e+00   7.082e-04   6.216e-06   1.767e-02   0.000e+00
           -   2.000e+00   9.000e+00   6.280e-01   2.476e-01   0.000e+00   3.577e-05   3.539e-03   2.627e-03   0.000e+00
    1440.000   1.000e+01   1.800e+01  -6.645e+00   0.000e+00   0.000e+00   3.577e-05   5.966e-06  -1.404e-04   0.000e+00
           -   1.000e+00   1.200e+01  -1.366e+01   0.000e+00   0.000e+00   1.472e-03   6.887e-02   3.989e-02   0.000e+00
           -   2.000e+00   5.000e+00   5.637e-01   3.458e-01   0.000e+00   3.004e-05   5.491e-04   6.633e-03   0.000e+00
           -   3.000e+00   6.000e+00   3.130e-01   5.236e-02   0.000e+00   2.554e-06   1.010e-02   5.589e-03   0.000e+00
           -   4.000e+00   8.000e+00   1.713e-01   4.787e-02   0.000e+00   2.169e-06   3.837e-03   5.234e-04   0.000e+00
    1460.000   2.000e+01   3.100e+01  -1.295e+01   0.000e+00   0.000e+00   2.169e-06   1.190e-05  -2.733e-04   0.000e+00
           -   1.000e+00   1.400e+01  -2.707e+01   0.000e+00   0.000e+00   2.869e-03   1.008e-01   5.871e-02   0.000e+00
           -   2.000e+00   8.000e+00   2.133e+00   1.291e+00   0.000e+00   1.084e-04   1.529e-03   5.097e-02   0.000e+00
           -   3.000e+00   7.000e+00   3.776e-01   0.000e+00   0.000e+00   1.487e-05   1.000e-01   5.581e-02   0.000e+00
           -   4.000e+00   5.000e+00   2.544e-02   0.000e+00   0.000e+00   3.776e-06   1.389e-02   3.966e-02   0.000e+00
           -   5.000e+00   4.000e+00   6.710e-02   2.376e-02   0.000e+00   1.503e-06   1.597e-02   3.102e-04   0.000e+00
           -   6.000e+00   1.000e+01   1.715e-01   9.317e-02   0.000e+00   6.068e-06   1.491e-02   1.349e-03   0.000e+00
           -   7.000e+00   1.100e+01   3.628e-02   8.447e-03   0.000e+00   6.337e-07   4.626e-03   1.742e-03   0.000e+00
    1500.000   4.000e+01   5.900e+01  -2.518e+01   0.000e+00   0.000e+00   6.337e-07   2.310e-05  -5.300e-04   0.000e+00
           -   1.000e+00   1.500e+01  -2.592e+01   0.000e+00   0.000e+00   2.698e-03   1.014e-01   5.820e-02   0.000e+00
           -   2.000e+00   7.000e+00   2.697e+00   1.898e+00   0.000e+00   1.613e-04   2.686e-02   4.938e-02   0.000e+00
           -   3.000e+00   7.000e+00  -3.066e-01   0.000e+00   0.000e+00   2.538e-05   1.000e-01   4.922e-02   0.000e+00
           -   4.000e+00   5.000e+00  -1.270e-01   0.000e+00   0.000e+00   9.450e-06   7.265e-02   3.561e-02   0.000e+00
           -   5.000e+00   5.000e+00  -4.592e-02   0.000e+00   0.000e+00   3.112e-06   2.748e-02   1.342e-02   0.000e+00
           -   6.000e+00   6.000e+00  -2.049e-02   0.000e+00   0.000e+00   1.671e-06   1.787e-02   2.307e-04   0.000e+00
           -   7.000e+00   9.000e+00   3.023e-02   1.808e-03   0.000e+00   1.279e-06   2.216e-03   1.073e-04   0.000e+00
    1540.000   4.000e+01   5.400e+01  -2.430e+01   0.000e+00   0.000e+00   1.279e-06   2.221e-05  -5.105e-04   0.000e+00
           -   1.000e+00   1.400e+01  -2.442e+01   0.000e+00   0.000e+00   2.618e-03   1.009e-01   5.682e-02   0.000e+00
           -   2.000e+00   7.000e+00   2.129e+00   1.415e+00   0.000e+00   9.504e-05   7.402e-02   4.828e-02   0.000e+00
           -   3.000e+00   7.000e+00  -1.045e-01   0.000e+00   0.000e+00   1.329e-05   1.000e-01   4.783e-02   0.000e+00
           -   4.000e+00   5.000e+00  -1.048e-01   0.000e+00   0.000e+00   7.454e-06   7.506e-02   3.574e-02   0.000e+00
           -   5.000e+00   4.000e+00  -2.093e-02   0.000e+00   0.000e+00   1.119e-06   1.438e-02   1.729e-04   0.000e+00
           -   6.000e+00   6.000e+00  -9.155e-03   0.000e+00   0.000e+00   1.402e-06   6.814e-08   1.652e-03   0.000e+00
           -   7.000e+00   1.200e+01   7.525e-02   1.864e-02   0.000e+00   3.248e-07   5.503e-03   1.713e-04   0.000e+00
    1580.000   4.000e+01   5.500e+01  -2.310e+01   0.000e+00   0.000e+00   3.248e-07   2.125e-05  -4.867e-04   0.000e+00
           -   1.000e+00   1.400e+01  -2.371e+01   0.000e+00   0.000e+00   2.480e-03   1.009e-01   5.652e-02   0.000e+00
           -   2.000e+00   8.000e+00   2.430e+00   1.420e+00   0.000e+00   1.146e-04   4.571e-04   4.695e-02   0.000e+00
           -   3.000e+00   6.000e+00  -1.508e-01   0.000e+00   0.000e+00   1.105e-05   1.000e-01   4.643e-02   0.000e+00
           -   4.000e+00   5.000e+00   1.122e-01   0.000e+00   0.000e+00   9.723e-06   9.798e-02   4.526e-02   0.000e+00
           -   5.000e+00   6.000e+00  -5.182e-02   0.000e+00   0.000e+00   3.659e-06   5.723e-02   2.735e-02   0.000e+00
           -   6.000e+00   4.000e+00  -1.861e-02   0.000e+00   0.000e+00   2.332e-09   3.491e-02   1.596e-02   0.000e+00
           -   7.000e+00   6.000e+00  -3.324e-02   0.000e+00   0.000e+00   6.824e-09   1.035e-07   3.546e-04   0.000e+00
           -   8.000e+00   1.000e+01   3.199e-02   0.000e+00   0.000e+00   1.764e-08   5.742e-04   2.180e-04   0.000e+00
    1620.000   4.000e+01   5.900e+01  -2.226e+01   0.000e+00   0.000e+00   1.764e-08   2.058e-05  -4.674e-04   0.000e+00
           -   1.000e+00   9.000e+00  -7.090e+00   0.000e+00   0.000e+00   6.824e-04   4.003e-02   2.182e-02   0.000e+00
           -   2.000e+00   7.000e+00   4.616e-01   1.496e-01   0.000e+00   9.570e-06   6.385e-03   3.759e-03   0.000e+00
    1632.000   1.200e+01   1.600e+01  -6.652e+00   0.000e+00   0.000e+00   9.570e-06   6.116e-06  -1.387e-04   0.000e+00
           -   1.000e+00   1.200e+01  -1.359e+01   0.000e+00   0.000e+00   1.329e-03   9.052e-02   4.908e-02   0.000e+00
           -   2.000e+00   6.000e+00   7.963e-01   3.259e-01   0.000e+00   2.205e-05   2.526e-02   1.921e-02   0.000e+00
           -   3.000e+00   7.000e+00   1.432e-01   0.000e+00   0.000e+00   9.064e-07   1.718e-02   7.785e-03   0.000e+00
           -   4.000e+00   9.000e+00   7.190e-02   2.507e-02   0.000e+00   1.760e-07   4.599e-03   2.093e-03   0.000e+00
    1656.000   2.400e+01   3.400e+01  -1.278e+01   0.000e+00   0.000e+00   1.760e-07   1.204e-05  -2.670e-04   0.000e+00
           -   1.000e+00   1.000e+01  -6.687e+00   0.000e+00   0.000e+00   7.083e-04   4.083e-02   2.190e-02   0.000e+00
           -   2.000e+00   6.000e+00   3.500e-01   1.007e-01   0.000e+00   3.856e-06   6.498e-03   3.244e-03   0.000e+00
    1668.000   1.200e+01   1.600e+01  -6.396e+00   0.000e+00   0.000e+00   3.856e-06   5.996e-06  -1.327e-04   0.000e+00
           -   1.000e+00   1.100e+01  -1.327e+01   0.000e+00   0.000e+00   1.289e-03   1.003e-01   5.098e-02   0.000e+00
           -   2.000e+00   7.000e+00   1.056e+00   3.231e-01   0.000e+00   3.576e-05   5.086e-03   1.186e-02   0.000e+00
           -   3.000e+00   5.000e+00   1.345e-01   1.833e-02   0.000e+00   7.203e-07   9.049e-02   9.016e-03   0.000e+00
           -   4.000e+00   6.000e+00   1.295e-01   1.515e-02   0.000e+00   5.174e-08   4.828e-02   6.463e-03   0.000e+00
           -   5.000e+00   6.000e+00   1.167e-01   1.659e-02   0.000e+00   9.681e-07   3.197e-02   5.681e-03   0.000e+00
           -   6.000e+00   7.000e+00   2.206e-02   7.172e-03   0.000e+00   1.189e-06   1.153e-02   6.674e-03   0.000e+00
           -   7.000e+00   8.000e+00   2.088e-02   4.283e-03   0.000e+00   5.398e-08   7.534e-04   3.806e-03   0.000e+00
    1692.000   2.400e+01   5.000e+01  -1.239e+01   0.000e+00   0.000e+00   5.398e-08   1.188e-05  -2.570e-04   0.000e+00
           -   1.000e+00   1.300e+01  -1.926e+01   0.000e+00   0.000e+00   2.060e-03   1.007e-01   5.436e-02   0.000e+00
           -   2.000e+00   8.000e+00   1.904e+00   6.978e-01   0.000e+00   7.278e-05   1.835e-02   3.620e-02   0.000e+00
           -   3.000e+00   6.000e+00  -1.308e-01   0.000e+00   0.000e+00   1.856e-05   1.000e-01   2.254e-02   0.000e+00
           -   4.000e+00   5.000e+00  -5.860e-02   0.000e+00   0.000e+00   4.368e-06   5.977e-02   2.457e-02   0.000e+00
           -   5.000e+00   5.000e+00  -1.938e-02   0.000e+00   0.000e+00   5.714e-07   2.684e-02   9.424e-03   0.000e+00
           -   6.000e+00   7.000e+00   9.934e-03   0.000e+00   0.000e+00   5.791e-07   1.791e-02   8.142e-03   0.000e+00
           -   7.000e+00   5.000e+00   1.379e-02   1.602e-03   0.000e+00   5.404e-07   5.924e-04   7.922e-04   0.000e+00
    1728.000   3.600e+01   4.900e+01  -1.816e+01   0.000e+00   0.000e+00   5.404e-07   1.739e-05  -3.781e-04   0.000e+00
           -   1.000e+00   1.400e+01  -2.050e+01   0.000e+00   0.000e+00   1.976e-03   1.008e-01   5.375e-02   0.000e+00
           -   2.000e+00   8.000e+00   1.730e+00   8.659e-01   0.000e+00   1.075e-04   4.796e-04   3.972e-02   0.000e+00
           -   3.000e+00   7.000e+00  -2.354e-01   0.000e+00   0.000e+00   5.308e-06   8.206e-02   1.762e-02   0.000e+00
           -   4.000e+00   7.000e+00  -2.486e-01   0.000e+00   0.000e+00   3.653e-05   7.213e-06   2.921e-02   0.000e+00
           -   5.000e+00   1.000e+01  -1.328e-01   0.000e+00   0.000e+00   4.675e-06   1.881e-02   8.551e-03   0.000e+00
           -   6.000e+00   6.000e+00  -9.444e-03   0.000e+00   0.000e+00   4.304e-06   1.177e-07   5.469e-03   0.000e+00
           -   7.000e+00   1.100e+01  -8.038e-03   0.000e+00   0.000e+00   4.187e-06   7.818e-09   3.436e-04   0.000e+00
    1768.000   4.000e+01   6.300e+01  -2.015e+01   0.000e+00   0.000e+00   4.187e-06   1.902e-05  -4.207e-04   0.000e+00
           -   1.000e+00   1.200e+01  -1.704e+01   0.000e+00   0.000e+00   1.695e-03   1.005e-01   5.308e-02   0.000e+00
           -   2.000e+00   7.000e+00   8.993e-01   4.147e-01   0.000e+00   7.467e-06   7.364e-04   1.941e-02   0.000e+00
           -   3.000e+00   6.000e+00  -4.068e-02   0.000e+00   0.000e+00   1.426e-07   2.040e-02   1.372e-02   0.000e+00
           -   4.000e+00   6.000e+00  -4.683e-02   0.000e+00   0.000e+00   4.022e-08   1.895e-03   1.629e-03   0.000e+00
    1800.000   3.200e+01   3.100e+01  -1.645e+01   0.000e+00   0.000e+00   4.022e-08   1.514e-05  -3.444e-04   0.000e+00
           -   1.000e+00   1.300e+01  -2.189e+01   0.000e+00   0.000e+00   2.251e-03   1.008e-01   5.264e-02   0.000e+00
           -   2.000e+00   7.000e+00   1.198e+00   8.068e-01   0.000e+00   6.058e-05   3.492e-03   4.239e-02   0.000e+00
           -   3.000e+00   7.000e+00  -2.086e-01   0.000e+00   0.000e+00   6.107e-06   4.293e-02   1.420e-02   0.000e+00
           -   4.000e+00   8.000e+00  -1.973e-01   0.000e+00   0.000e+00   1.290e-05   1.361e-02   9.227e-03   0.000e+00
           -   5.000e+00   9.000e+00  -4.354e-02   0.000e+00   0.000e+00   5.797e-07   3.259e-03   1.003e-04   0.000e+00
    1840.000   4.000e+01   4.400e+01  -2.145e+01   0.000e+00   0.000e+00   5.797e-07   1.904e-05  -4.449e-04   0.000e+00
           -   1.000e+00   1.200e+01  -2.262e+01   0.000e+00   0.000e+00   2.446e-03   1.008e-01   5.197e-02   0.000e+00
           -   2.000e+00   7.000e+00   1.488e+00   7.631e-01   0.000e+00   4.228e-05   2.252e-03   3.894e-02   0.000e+00
           -   3.000e+00   7.000e+00   5.530e-01   0.000e+00   0.000e+00   7.536e-06   5.007e-02   2.324e-02   0.000e+00
           -   4.000e+00   7.000e+00  -1.306e-01   0.000e+00   0.000e+00   1.166e-05   5.596e-02   2.663e-02   0.000e+00
           -   5.000e+00   8.000e+00  -4.423e-02   0.000e+00   0.000e+00   9.384e-07   1.382e-02   6.287e-03   0.000e+00
           -   6.000e+00   8.000e+00   6.481e-02   0.000e+00   0.000e+00   6.951e-07   9.154e-03   4.313e-03   0.000e+00
    1880.000   4.000e+01   4.900e+01  -2.186e+01   0.000e+00   0.000e+00   6.951e-07   1.933e-05  -4.530e-04   0.000e+00
           -   1.000e+00   1.200e+01  -2.283e+01   0.000e+00   0.000e+00   1.905e-03   1.008e-01   5.153e-02   0.000e+00
           -   2.000e+00   7.000e+00   1.257e+00   7.243e-01   0.000e+00   4.838e-05   1.177e-03   3.340e-02   0.000e+00
           -   3.000e+00   6.000e+00  -1.119e-01   0.000e+00   0.000e+00   1.957e-06   3.228e-02   1.490e-02   0.000e+00
           -   4.000e+00   7.000e+00  -1.793e-01   0.000e+00   0.000e+00   8.053e-07   1.747e-07   4.356e-03   0.000e+00
           -   5.000e+00   6.000e+00  -5.417e-02   0.000e+00   0.000e+00   4.027e-06   6.007e-04   3.366e-03   0.000e+00
    1920.000   4.000e+01   3.800e+01  -2.233e+01   0.000e+00   0.000e+00   4.027e-06   1.937e-05  -4.622e-04   0.000e+00
           -   1.000e+00   1.100e+01  -2.327e+01   0.000e+00   0.000e+00   2.345e-03   1.008e-01   5.060e-02   0.000e+00
           -   2.000e+00   7.000e+00   1.309e+00   7.348e-01   0.000e+00   1.127e-04   1.048e-03   2.950e-02   0.000e+00
           -   3.000e+00   7.000e+00   7.101e-02   0.000e+00   0.000e+00   5.416e-06   5.674e-02   2.724e-02   0.000e+00
           -   4.000e+00   5.000e+00  -7.255e-02   0.000e+00   0.000e+00   6.298e-06   4.350e-03   1.028e-02   0.000e+00
           -   5.000e+00   5.000e+00   7.430e-02   0.000e+00   0.000e+00   3.259e-08   4.691e-03   4.225e-03   0.000e+00
    1960.000   4.000e+01   3.500e+01  -2.241e+01   0.000e+00   0.000e+00   3.259e-08   1.959e-05  -4.631e-04   0.000e+00
           -   1.000e+00   1.200e+01  -2.288e+01   0.000e+00   0.000e+00   2.199e-03   1.008e-01   5.002e-02   0.000e+00
           -   2.000e+00   7.000e+00   1.449e+00   6.950e-01   0.000e+00   8.258e-05   1.043e-03   2.585e-02   0.000e+00
           -   3.000e+00   7.000e+00  -9.890e-02   0.000e+00   0.000e+00   3.966e-06   5.076e-02   2.305e-02   0.000e+00
           -   4.000e+00   7.000e+00  -1.538e-01   0.000e+00   0.000e+00   9.851e-06   1.463e-07   9.594e-03   0.000e+00
           -   5.000e+00   8.000e+00  -7.847e-02   0.000e+00   0.000e+00   3.977e-08   7.256e-08   3.329e-03   0.000e+00
    2000.000   4.000e+01   4.100e+01  -2.231e+01   0.000e+00   0.000e+00   3.977e-08   1.961e-05  -4.607e-04   0.000e+00
           -   1.000e+00   1.200e+01  -2.250e+01   0.000e+00   0.000e+00   2.131e-03   1.008e-01   4.965e-02   0.000e+00
           -   2.000e+00   7.000e+00   1.140e+00   4.560e-01   0.000e+00   6.189e-06   1.030e-03   2.693e-02   0.000e+00
           -   3.000e+00   6.000e+00   4.293e-02   0.000e+00   0.000e+00   8.118e-06   3.567e-02   1.621e-02   0.000e+00
           -   4.000e+00   6.000e+00  -5.544e-02   0.000e+00   0.000e+00   9.764e-08   1.392e-02   6.212e-03   0.000e+00
           -   5.000e+00   5.000e+00  -2.697e-02   0.000e+00   0.000e+00   5.086e-08   3.011e-08   3.464e-03   0.000e+00
    2040.000   4.000e+01   3.600e+01  -2.188e+01   0.000e+00   0.000e+00   5.086e-08   1.937e-05  -4.580e-04   0.000e+00
           -   1.000e+00   1.200e+01  -2.213e+01   0.000e+00   0.000e+00   2.013e-03   1.008e-01   4.906e-02   0.000e+00
           -   2.000e+00   6.000e+00   1.395e+00   6.262e-01   0.000e+00   7.948e-06   7.334e-04   2.889e-02   0.000e+00
           -   3.000e+00   6.000e+00   1.214e+00   2.480e-02   0.000e+00   6.970e-07   3.541e-02   1.612e-02   0.000e+00
           -   4.000e+00   7.000e+00  -1.408e-01   0.000e+00   0.000e+00   2.286e-05   4.973e-02   2.384e-02   0.000e+00
           -   5.000e+00   9.000e+00  -9.366e-02   0.000e+00   0.000e+00   4.668e-06   1.590e-02   1.245e-02   0.000e+00
           -   6.000e+00   1.000e+01   6.414e-02   0.000e+00   0.000e+00   1.241e-07   9.580e-03   4.554e-03   0.000e+00
    2080.000   4.000e+01   5.000e+01  -2.140e+01   0.000e+00   0.000e+00   1.241e-07   1.930e-05  -4.499e-04   0.000e+00
           -   1.000e+00   1.200e+01  -2.162e+01   0.000e+00   0.000e+00   1.983e-03   1.008e-01   4.842e-02   0.000e+00
           -   2.000e+00   7.000e+00   1.256e+00   6.043e-01   0.000e+00   1.034e-04   7.038e-04   2.938e-02   0.000e+00
           -   3.000e+00   6.000e+00   1.033e-01   1.030e-02   0.000e+00   6.672e-06   6.421e-02   1.081e-02   0.000e+00
           -   4.000e+00   6.000e+00  -8.109e-02   0.000e+00   0.000e+00   4.507e-06   3.144e-02   1.157e-02   0.000e+00
           -   5.000e+00   5.000e+00  -4.294e-02   0.000e+00   0.000e+00   2.985e-06   6.065e-08   7.040e-03   0.000e+00
           -   6.000e+00   4.000e+00   9.949e-03   0.000e+00   0.000e+00   2.035e-08   7.999e-05   3.928e-03   0.000e+00
    2120.000   4.000e+01   4.000e+01  -2.085e+01   0.000e+00   0.000e+00   2.035e-08   1.897e-05  -4.399e-04   0.000e+00
           -   1.000e+00   1.300e+01  -2.114e+01   0.000e+00   0.000e+00   2.048e-03   1.008e-01   4.790e-02   0.000e+00
           -   2.000e+00   6.000e+00   1.188e+00   4.766e-01   0.000e+00   4.604e-05   1.049e-02   2.683e-02   0.000e+00
           -   3.000e+00   7.000e+00   1.504e-01   6.135e-02   0.000e+00   3.659e-06   8.985e-02   1.827e-02   0.000e+00
           -   4.000e+00   5.000e+00  -7.611e-02   0.000e+00   0.000e+00   4.513e-06   1.018e-07   2.141e-02   0.000e+00
           -   5.000e+00   6.000e+00  -7.935e-02   0.000e+00   0.000e+00   5.487e-06   9.508e-08   6.943e-03   0.000e+00
           -   6.000e+00   6.000e+00  -3.318e-02   0.000e+00   0.000e+00   2.753e-07   3.463e-07   5.265e-03   0.000e+00
           -   7.000e+00   3.000e+00   2.389e-02   0.000e+00   0.000e+00   2.264e-07   3.021e-03   1.396e-03   0.000e+00
    2160.000   4.000e+01   4.600e+01  -2.046e+01   0.000e+00   0.000e+00   2.264e-07   1.847e-05  -4.386e-04   0.000e+00
           -   1.000e+00   1.200e+01  -2.085e+01   0.000e+00   0.000e+00   1.961e-03   1.007e-01   4.736e-02   0.000e+00
           -   2.000e+00   7.000e+00   1.180e+00   6.163e-01   0.000e+00   9.093e-05   1.254e-02   2.723e-02   0.000e+00
